"COUNTRY,""Country"",""SERIES"",""Series"",""TIME"",""Time"",""Unit Code"",""Unit"",""PowerCode Code"",""PowerCode"",""Reference Period Code"",""Reference Period"",""Value"",""Flag Codes"",""Flags"""
"LUX,""Luxembourg"",""CPNCU"",""Current prices in NCU"",""2011"",""2011"",""EUR"",""Euro"",""0"",""Units"",,,55944.2946793956,,"
"LUX,""Luxembourg"",""CPNCU"",""Current prices in NCU"",""2012"",""2012"",""EUR"",""Euro"",""0"",""Units"",,,56614.3264507814,,"
"LUX,""Luxembourg"",""CPNCU"",""Current prices in NCU"",""2013"",""2013"",""EUR"",""Euro"",""0"",""Units"",,,58116.4253211292,,"
"LUX,""Luxembourg"",""CPNCU"",""Current prices in NCU"",""2014"",""2014"",""EUR"",""Euro"",""0"",""Units"",,,60546.6944804997,,"
"LUX,""Luxembourg"",""CPNCU"",""Current prices in NCU"",""2015"",""2015"",""EUR"",""Euro"",""0"",""Units"",,,61409.5075747761,,"
"LUX,""Luxembourg"",""CPNCU"",""Current prices in NCU"",""2016"",""2016"",""EUR"",""Euro"",""0"",""Units"",,,61733.4870428501,,"
"LUX,""Luxembourg"",""CPNCU"",""Current prices in NCU"",""2017"",""2017"",""EUR"",""Euro"",""0"",""Units"",,,63809.1704505951,,"
"LUX,""Luxembourg"",""CPNCU"",""Current prices in NCU"",""2018"",""2018"",""EUR"",""Euro"",""0"",""Units"",,,65229.2902085457,,"
"LUX,""Luxembourg"",""CPNCU"",""Current prices in NCU"",""2019"",""2019"",""EUR"",""Euro"",""0"",""Units"",,,65887.4084347626,,"
"LUX,""Luxembourg"",""CPNCU"",""Current prices in NCU"",""2020"",""2020"",""EUR"",""Euro"",""0"",""Units"",,,65587.9611315916,,"
"NLD,""Netherlands"",""CPNCU"",""Current prices in NCU"",""2005"",""2005"",""EUR"",""Euro"",""0"",""Units"",,,37653.0626058801,,"
"NLD,""Netherlands"",""CPNCU"",""Current prices in NCU"",""2006"",""2006"",""EUR"",""Euro"",""0"",""Units"",,,38603.5037133244,,"
"NLD,""Netherlands"",""CPNCU"",""Current prices in NCU"",""2007"",""2007"",""EUR"",""Euro"",""0"",""Units"",,,39958.8354154012,,"
"NLD,""Netherlands"",""CPNCU"",""Current prices in NCU"",""2008"",""2008"",""EUR"",""Euro"",""0"",""Units"",,,41035.2504636514,,"
"NLD,""Netherlands"",""CPNCU"",""Current prices in NCU"",""2009"",""2009"",""EUR"",""Euro"",""0"",""Units"",,,42147.5244443453,,"
"NLD,""Netherlands"",""CPNCU"",""Current prices in NCU"",""2010"",""2010"",""EUR"",""Euro"",""0"",""Units"",,,42856.3024415469,,"
"NLD,""Netherlands"",""CPNCU"",""Current prices in NCU"",""2011"",""2011"",""EUR"",""Euro"",""0"",""Units"",,,43493.36085288,,"
"NLD,""Netherlands"",""CPNCU"",""Current prices in NCU"",""2012"",""2012"",""EUR"",""Euro"",""0"",""Units"",,,44232.5958687746,,"
"NLD,""Netherlands"",""CPNCU"",""Current prices in NCU"",""2013"",""2013"",""EUR"",""Euro"",""0"",""Units"",,,45306.2688602096,,"
"NLD,""Netherlands"",""CPNCU"",""Current prices in NCU"",""2014"",""2014"",""EUR"",""Euro"",""0"",""Units"",,,45461.7406806314,,"
"NLD,""Netherlands"",""CPNCU"",""Current prices in NCU"",""2015"",""2015"",""EUR"",""Euro"",""0"",""Units"",,,46067.4482367325,,"
"NLD,""Netherlands"",""CPNCU"",""Current prices in NCU"",""2016"",""2016"",""EUR"",""Euro"",""0"",""Units"",,,46491.3236467591,,"
"NLD,""Netherlands"",""CPNCU"",""Current prices in NCU"",""2017"",""2017"",""EUR"",""Euro"",""0"",""Units"",,,46777.723581415,,"
"NLD,""Netherlands"",""CPNCU"",""Current prices in NCU"",""2018"",""2018"",""EUR"",""Euro"",""0"",""Units"",,,47315.2933255193,,"
"NLD,""Netherlands"",""CPNCU"",""Current prices in NCU"",""2019"",""2019"",""EUR"",""Euro"",""0"",""Units"",,,48342.4014752475,,"
"NLD,""Netherlands"",""CPNCU"",""Current prices in NCU"",""2020"",""2020"",""EUR"",""Euro"",""0"",""Units"",,,50172.624733804,,"
"NOR,""Norway"",""CPNCU"",""Current prices in NCU"",""2005"",""2005"",""NOK"",""Norwegian Krone"",""0"",""Units"",,,347736.264432681,,"
"NOR,""Norway"",""CPNCU"",""Current prices in NCU"",""2006"",""2006"",""NOK"",""Norwegian Krone"",""0"",""Units"",,,368542.424670574,,"
"NOR,""Norway"",""CPNCU"",""Current prices in NCU"",""2007"",""2007"",""NOK"",""Norwegian Krone"",""0"",""Units"",,,390021.172613904,,"
"NOR,""Norway"",""CPNCU"",""Current prices in NCU"",""2008"",""2008"",""NOK"",""Norwegian Krone"",""0"",""Units"",,,412493.5351977,,"
"NOR,""Norway"",""CPNCU"",""Current prices in NCU"",""2009"",""2009"",""NOK"",""Norwegian Krone"",""0"",""Units"",,,427134.995213491,,"
"NOR,""Norway"",""CPNCU"",""Current prices in NCU"",""2010"",""2010"",""NOK"",""Norwegian Krone"",""0"",""Units"",,,441815.010880525,,"
"NOR,""Norway"",""CPNCU"",""Current prices in NCU"",""2011"",""2011"",""NOK"",""Norwegian Krone"",""0"",""Units"",,,462266.330799004,,"
"NOR,""Norway"",""CPNCU"",""Current prices in NCU"",""2012"",""2012"",""NOK"",""Norwegian Krone"",""0"",""Units"",,,479830.543965173,,"
"NOR,""Norway"",""CPNCU"",""Current prices in NCU"",""2013"",""2013"",""NOK"",""Norwegian Krone"",""0"",""Units"",,,499427.020562993,,"
"NOR,""Norway"",""CPNCU"",""Current prices in NCU"",""2014"",""2014"",""NOK"",""Norwegian Krone"",""0"",""Units"",,,513196.549217642,,"
"NOR,""Norway"",""CPNCU"",""Current prices in NCU"",""2015"",""2015"",""NOK"",""Norwegian Krone"",""0"",""Units"",,,527900.455917303,,"
"NOR,""Norway"",""CPNCU"",""Current prices in NCU"",""2016"",""2016"",""NOK"",""Norwegian Krone"",""0"",""Units"",,,532481.030441154,,"
"NOR,""Norway"",""CPNCU"",""Current prices in NCU"",""2017"",""2017"",""NOK"",""Norwegian Krone"",""0"",""Units"",,,541977.303486565,,"
"NOR,""Norway"",""CPNCU"",""Current prices in NCU"",""2018"",""2018"",""NOK"",""Norwegian Krone"",""0"",""Units"",,,559497.381755005,,"
"NOR,""Norway"",""CPNCU"",""Current prices in NCU"",""2019"",""2019"",""NOK"",""Norwegian Krone"",""0"",""Units"",,,583326.394326287,,"
"NOR,""Norway"",""CPNCU"",""Current prices in NCU"",""2020"",""2020"",""NOK"",""Norwegian Krone"",""0"",""Units"",,,592674.968317686,,"
"POL,""Poland"",""CPNCU"",""Current prices in NCU"",""2005"",""2005"",""PLN"",""Zloty"",""0"",""Units"",,,31784.6035632754,,"
"POL,""Poland"",""CPNCU"",""Current prices in NCU"",""2006"",""2006"",""PLN"",""Zloty"",""0"",""Units"",,,32471.8721350879,,"
"POL,""Poland"",""CPNCU"",""Current prices in NCU"",""2007"",""2007"",""PLN"",""Zloty"",""0"",""Units"",,,34258.1118249097,,"
"POL,""Poland"",""CPNCU"",""Current prices in NCU"",""2008"",""2008"",""PLN"",""Zloty"",""0"",""Units"",,,37556.3426852102,,"
"POL,""Poland"",""CPNCU"",""Current prices in NCU"",""2009"",""2009"",""PLN"",""Zloty"",""0"",""Units"",,,38471.1491224393,,"
"POL,""Poland"",""CPNCU"",""Current prices in NCU"",""2010"",""2010"",""PLN"",""Zloty"",""0"",""Units"",,,40526.2893927319,,"
"POL,""Poland"",""CPNCU"",""Current prices in NCU"",""2011"",""2011"",""PLN"",""Zloty"",""0"",""Units"",,,42496.8642589978,,"
"POL,""Poland"",""CPNCU"",""Current prices in NCU"",""2012"",""2012"",""PLN"",""Zloty"",""0"",""Units"",,,43478.3531462859,,"
"POL,""Poland"",""CPNCU"",""Current prices in NCU"",""2013"",""2013"",""PLN"",""Zloty"",""0"",""Units"",,,44136.8160319487,,"
"POL,""Poland"",""CPNCU"",""Current prices in NCU"",""2014"",""2014"",""PLN"",""Zloty"",""0"",""Units"",,,45021.4210498987,,"
"POL,""Poland"",""CPNCU"",""Current prices in NCU"",""2015"",""2015"",""PLN"",""Zloty"",""0"",""Units"",,,45717.2239323776,,"
"POL,""Poland"",""CPNCU"",""Current prices in NCU"",""2016"",""2016"",""PLN"",""Zloty"",""0"",""Units"",,,47799.0984218599,,"
"POL,""Poland"",""CPNCU"",""Current prices in NCU"",""2017"",""2017"",""PLN"",""Zloty"",""0"",""Units"",,,50828.4103217898,,"
"POL,""Poland"",""CPNCU"",""Current prices in NCU"",""2018"",""2018"",""PLN"",""Zloty"",""0"",""Units"",,,55179.689597075,,"
"POL,""Poland"",""CPNCU"",""Current prices in NCU"",""2019"",""2019"",""PLN"",""Zloty"",""0"",""Units"",,,59763.5795922214,,"
"POL,""Poland"",""CPNCU"",""Current prices in NCU"",""2020"",""2020"",""PLN"",""Zloty"",""0"",""Units"",,,62809.9318823876,,"
"PRT,""Portugal"",""CPNCU"",""Current prices in NCU"",""2005"",""2005"",""EUR"",""Euro"",""0"",""Units"",,,14901.0878504766,,"
"PRT,""Portugal"",""CPNCU"",""Current prices in NCU"",""2006"",""2006"",""EUR"",""Euro"",""0"",""Units"",,,15093.37118211,,"
"PRT,""Portugal"",""CPNCU"",""Current prices in NCU"",""2007"",""2007"",""EUR"",""Euro"",""0"",""Units"",,,15708.3343929145,,"
"PRT,""Portugal"",""CPNCU"",""Current prices in NCU"",""2008"",""2008"",""EUR"",""Euro"",""0"",""Units"",,,16093.8054369236,,"
"PRT,""Portugal"",""CPNCU"",""Current prices in NCU"",""2009"",""2009"",""EUR"",""Euro"",""0"",""Units"",,,16515.0606542137,,"
"PRT,""Portugal"",""CPNCU"",""Current prices in NCU"",""2010"",""2010"",""EUR"",""Euro"",""0"",""Units"",,,16748.4651891862,,"
"PRT,""Portugal"",""CPNCU"",""Current prices in NCU"",""2011"",""2011"",""EUR"",""Euro"",""0"",""Units"",,,16622.7848277965,,"
"PRT,""Portugal"",""CPNCU"",""Current prices in NCU"",""2012"",""2012"",""EUR"",""Euro"",""0"",""Units"",,,16197.4171692818,,"
"PRT,""Portugal"",""CPNCU"",""Current prices in NCU"",""2013"",""2013"",""EUR"",""Euro"",""0"",""Units"",,,16636.5346336808,,"
"PRT,""Portugal"",""CPNCU"",""Current prices in NCU"",""2014"",""2014"",""EUR"",""Euro"",""0"",""Units"",,,16387.3129225252,,"
"PRT,""Portugal"",""CPNCU"",""Current prices in NCU"",""2015"",""2015"",""EUR"",""Euro"",""0"",""Units"",,,16482.5151170442,,"
"PRT,""Portugal"",""CPNCU"",""Current prices in NCU"",""2016"",""2016"",""EUR"",""Euro"",""0"",""Units"",,,16549.4906751515,,"
"PRT,""Portugal"",""CPNCU"",""Current prices in NCU"",""2017"",""2017"",""EUR"",""Euro"",""0"",""Units"",,,16884.8670801074,,"
"PRT,""Portugal"",""CPNCU"",""Current prices in NCU"",""2018"",""2018"",""EUR"",""Euro"",""0"",""Units"",,,17431.285481055,,"
"PRT,""Portugal"",""CPNCU"",""Current prices in NCU"",""2019"",""2019"",""EUR"",""Euro"",""0"",""Units"",,,18059.240523009,,"
"PRT,""Portugal"",""CPNCU"",""Current prices in NCU"",""2020"",""2020"",""EUR"",""Euro"",""0"",""Units"",,,18509.3387223291,,"
"SVK,""Slovak Republic"",""CPNCU"",""Current prices in NCU"",""2005"",""2005"",""EUR"",""Euro"",""0"",""Units"",,,8001.1634482991,,"
"SVK,""Slovak Republic"",""CPNCU"",""Current prices in NCU"",""2006"",""2006"",""EUR"",""Euro"",""0"",""Units"",,,8676.25459629521,,"
"SVK,""Slovak Republic"",""CPNCU"",""Current prices in NCU"",""2007"",""2007"",""EUR"",""Euro"",""0"",""Units"",,,9451.81212196617,,"
"SVK,""Slovak Republic"",""CPNCU"",""Current prices in NCU"",""2008"",""2008"",""EUR"",""Euro"",""0"",""Units"",,,9981.43867453328,,"
"SVK,""Slovak Republic"",""CPNCU"",""Current prices in NCU"",""2009"",""2009"",""EUR"",""Euro"",""0"",""Units"",,,10323.6581213263,,"
"SVK,""Slovak Republic"",""CPNCU"",""Current prices in NCU"",""2010"",""2010"",""EUR"",""Euro"",""0"",""Units"",,,10883.4016859344,,"
"SVK,""Slovak Republic"",""CPNCU"",""Current prices in NCU"",""2011"",""2011"",""EUR"",""Euro"",""0"",""Units"",,,11206.7122948912,,"
"SVK,""Slovak Republic"",""CPNCU"",""Current prices in NCU"",""2012"",""2012"",""EUR"",""Euro"",""0"",""Units"",,,11449.2532891304,,"
"SVK,""Slovak Republic"",""CPNCU"",""Current prices in NCU"",""2013"",""2013"",""EUR"",""Euro"",""0"",""Units"",,,11686.8911170292,,"
"SVK,""Slovak Republic"",""CPNCU"",""Current prices in NCU"",""2014"",""2014"",""EUR"",""Euro"",""0"",""Units"",,,11905.0883986565,,"
"SVK,""Slovak Republic"",""CPNCU"",""Current prices in NCU"",""2015"",""2015"",""EUR"",""Euro"",""0"",""Units"",,,12366.1443662502,,"
"SVK,""Slovak Republic"",""CPNCU"",""Current prices in NCU"",""2016"",""2016"",""EUR"",""Euro"",""0"",""Units"",,,12724.5676706223,,"
"SVK,""Slovak Republic"",""CPNCU"",""Current prices in NCU"",""2017"",""2017"",""EUR"",""Euro"",""0"",""Units"",,,13276.1542580598,,"
"SVK,""Slovak Republic"",""CPNCU"",""Current prices in NCU"",""2018"",""2018"",""EUR"",""Euro"",""0"",""Units"",,,13971.672270558,,"
"SVK,""Slovak Republic"",""CPNCU"",""Current prices in NCU"",""2019"",""2019"",""EUR"",""Euro"",""0"",""Units"",,,14824.6546857626,,"
"SVK,""Slovak Republic"",""CPNCU"",""Current prices in NCU"",""2020"",""2020"",""EUR"",""Euro"",""0"",""Units"",,,15274.6190554203,,"
"ESP,""Spain"",""CPNCU"",""Current prices in NCU"",""2005"",""2005"",""EUR"",""Euro"",""0"",""Units"",,,21459.6375981854,,"
"ESP,""Spain"",""CPNCU"",""Current prices in NCU"",""2006"",""2006"",""EUR"",""Euro"",""0"",""Units"",,,22112.471188547,,"
"ESP,""Spain"",""CPNCU"",""Current prices in NCU"",""2007"",""2007"",""EUR"",""Euro"",""0"",""Units"",,,23106.6174955688,,"
"ESP,""Spain"",""CPNCU"",""Current prices in NCU"",""2008"",""2008"",""EUR"",""Euro"",""0"",""Units"",,,24779.7886526886,,"
"ESP,""Spain"",""CPNCU"",""Current prices in NCU"",""2009"",""2009"",""EUR"",""Euro"",""0"",""Units"",,,26090.9787485671,,"
"ESP,""Spain"",""CPNCU"",""Current prices in NCU"",""2010"",""2010"",""EUR"",""Euro"",""0"",""Units"",,,26356.6579776686,,"
"ESP,""Spain"",""CPNCU"",""Current prices in NCU"",""2011"",""2011"",""EUR"",""Euro"",""0"",""Units"",,,26494.0565833854,,"
"ESP,""Spain"",""CPNCU"",""Current prices in NCU"",""2012"",""2012"",""EUR"",""Euro"",""0"",""Units"",,,26280.4890033113,,"
"ESP,""Spain"",""CPNCU"",""Current prices in NCU"",""2013"",""2013"",""EUR"",""Euro"",""0"",""Units"",,,26534.7628846451,,"
"ESP,""Spain"",""CPNCU"",""Current prices in NCU"",""2014"",""2014"",""EUR"",""Euro"",""0"",""Units"",,,26486.5062415252,,"
"ESP,""Spain"",""CPNCU"",""Current prices in NCU"",""2015"",""2015"",""EUR"",""Euro"",""0"",""Units"",,,26857.2506714941,,"
"ESP,""Spain"",""CPNCU"",""Current prices in NCU"",""2016"",""2016"",""EUR"",""Euro"",""0"",""Units"",,,26749.2843963365,,"
"ESP,""Spain"",""CPNCU"",""Current prices in NCU"",""2017"",""2017"",""EUR"",""Euro"",""0"",""Units"",,,26805.4032384958,,"
"ESP,""Spain"",""CPNCU"",""Current prices in NCU"",""2018"",""2018"",""EUR"",""Euro"",""0"",""Units"",,,26999.0017677674,,"
"ESP,""Spain"",""CPNCU"",""Current prices in NCU"",""2019"",""2019"",""EUR"",""Euro"",""0"",""Units"",,,27283.5937666498,,"
"ESP,""Spain"",""CPNCU"",""Current prices in NCU"",""2020"",""2020"",""EUR"",""Euro"",""0"",""Units"",,,26536.6300197304,,"
"SWE,""Sweden"",""CPNCU"",""Current prices in NCU"",""2005"",""2005"",""SEK"",""Swedish Krona"",""0"",""Units"",,,291707.313299208,,"
"SWE,""Sweden"",""CPNCU"",""Current prices in NCU"",""2006"",""2006"",""SEK"",""Swedish Krona"",""0"",""Units"",,,302015.300537527,,"
"SWE,""Sweden"",""CPNCU"",""Current prices in NCU"",""2007"",""2007"",""SEK"",""Swedish Krona"",""0"",""Units"",,,316730.2813506,,"
"SWE,""Sweden"",""CPNCU"",""Current prices in NCU"",""2008"",""2008"",""SEK"",""Swedish Krona"",""0"",""Units"",,,332389.921784953,,"
"SWE,""Sweden"",""CPNCU"",""Current prices in NCU"",""2009"",""2009"",""SEK"",""Swedish Krona"",""0"",""Units"",,,340613.881353254,,"
"SWE,""Sweden"",""CPNCU"",""Current prices in NCU"",""2010"",""2010"",""SEK"",""Swedish Krona"",""0"",""Units"",,,349079.534205331,,"
"SWE,""Sweden"",""CPNCU"",""Current prices in NCU"",""2011"",""2011"",""SEK"",""Swedish Krona"",""0"",""Units"",,,359256.060400374,,"
"SWE,""Sweden"",""CPNCU"",""Current prices in NCU"",""2012"",""2012"",""SEK"",""Swedish Krona"",""0"",""Units"",,,369079.291734814,,"
"SWE,""Sweden"",""CPNCU"",""Current prices in NCU"",""2013"",""2013"",""SEK"",""Swedish Krona"",""0"",""Units"",,,375719.566779766,,"
"SWE,""Sweden"",""CPNCU"",""Current prices in NCU"",""2014"",""2014"",""SEK"",""Swedish Krona"",""0"",""Units"",,,384048.500971135,,"
"SWE,""Sweden"",""CPNCU"",""Current prices in NCU"",""2015"",""2015"",""SEK"",""Swedish Krona"",""0"",""Units"",,,393642.719497303,,"
"SWE,""Sweden"",""CPNCU"",""Current prices in NCU"",""2016"",""2016"",""SEK"",""Swedish Krona"",""0"",""Units"",,,403349.735700619,,"
"SWE,""Sweden"",""CPNCU"",""Current prices in NCU"",""2017"",""2017"",""SEK"",""Swedish Krona"",""0"",""Units"",,,412943.330481106,,"
"SWE,""Sweden"",""CPNCU"",""Current prices in NCU"",""2018"",""2018"",""SEK"",""Swedish Krona"",""0"",""Units"",,,425297.416109086,,"
"SWE,""Sweden"",""CPNCU"",""Current prices in NCU"",""2019"",""2019"",""SEK"",""Swedish Krona"",""0"",""Units"",,,438377.184354955,,"
"SWE,""Sweden"",""CPNCU"",""Current prices in NCU"",""2020"",""2020"",""SEK"",""Swedish Krona"",""0"",""Units"",,,449059.26735019,,"
"CHE,""Switzerland"",""CPNCU"",""Current prices in NCU"",""2005"",""2005"",""CHF"",""Swiss Franc"",""0"",""Units"",,,79856.2128529781,,"
"CHE,""Switzerland"",""CPNCU"",""Current prices in NCU"",""2006"",""2006"",""CHF"",""Swiss Franc"",""0"",""Units"",,,81254.2766148121,,"
"CHE,""Switzerland"",""CPNCU"",""Current prices in NCU"",""2007"",""2007"",""CHF"",""Swiss Franc"",""0"",""Units"",,,83541.8548307441,,"
"CHE,""Switzerland"",""CPNCU"",""Current prices in NCU"",""2008"",""2008"",""CHF"",""Swiss Franc"",""0"",""Units"",,,85559.9051924066,,"
"CHE,""Switzerland"",""CPNCU"",""Current prices in NCU"",""2009"",""2009"",""CHF"",""Swiss Franc"",""0"",""Units"",,,86833.0911806368,,"
"CHE,""Switzerland"",""CPNCU"",""Current prices in NCU"",""2010"",""2010"",""CHF"",""Swiss Franc"",""0"",""Units"",,,86652.6821734305,,"
"CHE,""Switzerland"",""CPNCU"",""Current prices in NCU"",""2011"",""2011"",""CHF"",""Swiss Franc"",""0"",""Units"",,,86691.5971419185,,"
"CHE,""Switzerland"",""CPNCU"",""Current prices in NCU"",""2012"",""2012"",""CHF"",""Swiss Franc"",""0"",""Units"",,,87229.1527535563,,"
"CHE,""Switzerland"",""CPNCU"",""Current prices in NCU"",""2013"",""2013"",""CHF"",""Swiss Franc"",""0"",""Units"",,,88092.6142413432,,"
"CHE,""Switzerland"",""CPNCU"",""Current prices in NCU"",""2014"",""2014"",""CHF"",""Swiss Franc"",""0"",""Units"",,,88063.5602084944,,"
"CHE,""Switzerland"",""CPNCU"",""Current prices in NCU"",""2015"",""2015"",""CHF"",""Swiss Franc"",""0"",""Units"",,,87345.7146854243,,"
"CHE,""Switzerland"",""CPNCU"",""Current prices in NCU"",""2016"",""2016"",""CHF"",""Swiss Franc"",""0"",""Units"",,,86600.372493334,,"
"CHE,""Switzerland"",""CPNCU"",""Current prices in NCU"",""2017"",""2017"",""CHF"",""Swiss Franc"",""0"",""Units"",,,86876.6725183905,,"
"CHE,""Switzerland"",""CPNCU"",""Current prices in NCU"",""2018"",""2018"",""CHF"",""Swiss Franc"",""0"",""Units"",,,87744.9279307393,,"
"CHE,""Switzerland"",""CPNCU"",""Current prices in NCU"",""2019"",""2019"",""CHF"",""Swiss Franc"",""0"",""Units"",,,89039.8055468392,,"
"CHE,""Switzerland"",""CPNCU"",""Current prices in NCU"",""2020"",""2020"",""CHF"",""Swiss Franc"",""0"",""Units"",,,86899.8703061253,,"
"SVN,""Slovenia"",""CPNCU"",""Current prices in NCU"",""2005"",""2005"",""EUR"",""Euro"",""0"",""Units"",,,16817.6824010227,,"
"SVN,""Slovenia"",""CPNCU"",""Current prices in NCU"",""2006"",""2006"",""EUR"",""Euro"",""0"",""Units"",,,17781.9932538629,,"
"SVN,""Slovenia"",""CPNCU"",""Current prices in NCU"",""2007"",""2007"",""EUR"",""Euro"",""0"",""Units"",,,18913.7208339724,,"
"SVN,""Slovenia"",""CPNCU"",""Current prices in NCU"",""2008"",""2008"",""EUR"",""Euro"",""0"",""Units"",,,20271.8082713003,,"
"SVN,""Slovenia"",""CPNCU"",""Current prices in NCU"",""2009"",""2009"",""EUR"",""Euro"",""0"",""Units"",,,20627.257155131,,"
"SVN,""Slovenia"",""CPNCU"",""Current prices in NCU"",""2010"",""2010"",""EUR"",""Euro"",""0"",""Units"",,,21539.4185381051,,"
"SVN,""Slovenia"",""CPNCU"",""Current prices in NCU"",""2011"",""2011"",""EUR"",""Euro"",""0"",""Units"",,,21850.8458311611,,"
"SVN,""Slovenia"",""CPNCU"",""Current prices in NCU"",""2012"",""2012"",""EUR"",""Euro"",""0"",""Units"",,,21545.0546360345,,"
"SVN,""Slovenia"",""CPNCU"",""Current prices in NCU"",""2013"",""2013"",""EUR"",""Euro"",""0"",""Units"",,,21675.9960612549,,"
"SVN,""Slovenia"",""CPNCU"",""Current prices in NCU"",""2014"",""2014"",""EUR"",""Euro"",""0"",""Units"",,,22004.2698805644,,"
"SVN,""Slovenia"",""CPNCU"",""Current prices in NCU"",""2015"",""2015"",""EUR"",""Euro"",""0"",""Units"",,,22332.4158847475,,"
"SVN,""Slovenia"",""CPNCU"",""Current prices in NCU"",""2016"",""2016"",""EUR"",""Euro"",""0"",""Units"",,,23109.6221133093,,"
"SVN,""Slovenia"",""CPNCU"",""Current prices in NCU"",""2017"",""2017"",""EUR"",""Euro"",""0"",""Units"",,,23887.7247981973,,"
"SVN,""Slovenia"",""CPNCU"",""Current prices in NCU"",""2018"",""2018"",""EUR"",""Euro"",""0"",""Units"",,,24781.9713416951,,"
"SVN,""Slovenia"",""CPNCU"",""Current prices in NCU"",""2019"",""2019"",""EUR"",""Euro"",""0"",""Units"",,,25851.0026706436,,"
"SVN,""Slovenia"",""CPNCU"",""Current prices in NCU"",""2020"",""2020"",""EUR"",""Euro"",""0"",""Units"",,,26269.0704798383,,"
"EST,""Estonia"",""CPNCU"",""Current prices in NCU"",""2005"",""2005"",""EUR"",""Euro"",""0"",""Units"",,,6862.19177283461,,"
"EST,""Estonia"",""CPNCU"",""Current prices in NCU"",""2006"",""2006"",""EUR"",""Euro"",""0"",""Units"",,,7892.62069742428,,"
"EST,""Estonia"",""CPNCU"",""Current prices in NCU"",""2007"",""2007"",""EUR"",""Euro"",""0"",""Units"",,,9898.48637076741,,"
"EST,""Estonia"",""CPNCU"",""Current prices in NCU"",""2008"",""2008"",""EUR"",""Euro"",""0"",""Units"",,,10816.3621616775,,"
"EST,""Estonia"",""CPNCU"",""Current prices in NCU"",""2009"",""2009"",""EUR"",""Euro"",""0"",""Units"",,,10447.3806851673,,"
"EST,""Estonia"",""CPNCU"",""Current prices in NCU"",""2010"",""2010"",""EUR"",""Euro"",""0"",""Units"",,,10785.993323406,,"
"EST,""Estonia"",""CPNCU"",""Current prices in NCU"",""2011"",""2011"",""EUR"",""Euro"",""0"",""Units"",,,11061.1456494234,,"
"EST,""Estonia"",""CPNCU"",""Current prices in NCU"",""2012"",""2012"",""EUR"",""Euro"",""0"",""Units"",,,11670.0886523928,,"
"EST,""Estonia"",""CPNCU"",""Current prices in NCU"",""2013"",""2013"",""EUR"",""Euro"",""0"",""Units"",,,12310.3961492417,,"
